content,original_id,from,date_created,sentiment,original_sentiment
'SETUJURT @portalberita: Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/h3IfBx3fvK','461599574625247232','ndronker','2014-05-01 03:14:49','Other','Possibly Positive'
'#Liputan6 Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/p6lJF5Icy2','461599177445605377','yaniarnofal','2014-05-01 03:13:14','Other','Possibly Positive'
'[Hanya Info] Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/wAFbCSMm2W','461598906078339073','ListyoNEWS','2014-05-01 03:12:09','Other','Possibly Positive'
'#BalleNews : Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP me... http://t.co/JiMi6VxpeG','461598893353234432','BALLETERAS2010','2014-05-01 03:12:06','Other','Possibly Positive'
'Megawati  Jokowi Ganjar Pranowo  trus bakal siape lg? bukannya salah satu fungsi MM utk mengkritik sesuatu agar jd lebih baik?','461598840835956737','putrinurulss','2014-05-01 03:11:54','Other','Possibly Negative'
'RT @jendraltwitwar: Kata siapa mayoritas warga Jakarta ngak setuju Jokowi maju jd capres? Buktinya PDIP partainya Jokowi  menang mutlak di ?','461598003246030851','lie_yyeklie','2014-05-01 03:08:34','Other','Possibly Negative'
'#liputan6 Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP mengg... http://t.co/1GhQPwjt9A','461597585862451200','Jurnalis_ID','2014-05-01 03:06:55','Other','Possibly Positive'
'?@Tertua: Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/09YBd3a8Vg ?','461597503981228032','kontendewasa','2014-05-01 03:06:35','Other','Possibly Positive'
'Jokowi dukung sikap Ganjar Pranowo marahi anak buah nakal http://t.co/5GtsepGJFd','461597112329699328','PalingAktual','2014-05-01 03:05:02','Other','Possibly Negative'
'@koruptor_killer: 7 thn gak ada bukti solo lebih baik. org ini rada buta apa ya ga bs lihat Solo sebelum dan setelah Jokowi @jasmevSolo','461596966464417792','HondaKasmaran','2014-05-01 03:04:27','Other','Possibly Positive'
'Jokowi dan Puan Kompak Bantah Berita soal Pengusiran. #JOKOWI FOR PRESIDENT #JKW4P #99ARMY http://t.co/eCqOGyLQLP','461596675639767040','jkw4pbatam','2014-05-01 03:03:18','Other','Possibly Positive'
'@koruptor_killer: Raja Pencitraan paling Mutakhir adalah #Jokowi   mulai masalah Saripetojo  Dudu Wong Solo g usah sok tahu Saripetojo!','461596595348185088','HondaKasmaran','2014-05-01 03:02:59','Other','Possibly Negative'
'RT @iwanfals: Wah seru nih  Revolusi Mental dari Negatif ke Positif :))? cuma Jokowi capres yg pny solusi soal problem dasar bangsa ini.','461595682457931776','CatatanJokowi','2014-05-01 02:59:21','Other','Possibly Positive'
'@jokowi_do2 Kata Ahok jika Jokowi Kalah Pilpres... http://t.co/gXvvKkkSm1 #Presiden2014','461595012296232960','Presiden2014com','2014-05-01 02:56:41','Other','Possibly Negative'
'PKB-PDIP Positif Koalisi  JK  Luhut  Ryacudu  Cawapres Jokowi | Bangsa Online - Cepat  Lugas dan Akurat: http://t.co/JcmaeE9fRj','461594445243113472','HSP_Harmonis','2014-05-01 02:54:26','Positive','Positive'
'RT @jasmevSMG: Jokowi terima penghargaan provinsi dengan perencanaan terbaik http://t.co/kk1N2wx5Rs','461594333582348288','SoenarkoSlamet','2014-05-01 02:53:59','Positive','Positive'
'Ryamizard Ryacudu Siap Terima Apapun Putusan Jokowi \'Rapopo\' katanya | Koran Online Indonesia: Bersuara Dengan Hati http://t.co/TccbvuhoOM','461593670865543168','HSP_Harmonis','2014-05-01 02:51:21','Other','Possibly Negative'
'Ngewri-ngewri sedaap! RT @burunghantu1913: Menolak Lupa! @jokowi_do2 dan praktik bisnisnya by @TrioMacan2000 http://t.co/3vrBcm9MH1','461592915915980800','AndreaJKT48','2014-05-01 02:48:21','Other','Possibly Positive'
'@null Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP menggande... http://t.co/oFiixGPvN9','461592759787208704','183Om','2014-05-01 02:47:44','Other','Possibly Positive'
'#UpdateBerita_ID Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDI... http://t.co/8RgjCcIL29','461592712559349760','updateberita_ID','2014-05-01 02:47:33','Other','Possibly Positive'
'Para laskar Jokowi  tetap semangat  yakinlah kita sedang turut berpartisipasi membangun demokrasi Indonesia yang lebih baik #JKW4P','461591857483362304','jkw4pbatam','2014-05-01 02:44:09','Positive','Positive'
'RT @Nasionalisme_RI: Jokowi Ahok marahi wartawan tvOne http://t.co/Vp1yAhFQ44','461591656954073088','Assssssxx2015','2014-05-01 02:43:21','Other','Possibly Negative'
'Chelsea VS Atletico Madrid Jelas menang Jokowi :|','461591410978742272','Si_Wonk','2014-05-01 02:42:22','Other','Possibly Positive'
'Survei: Pendukung Demokrat Lebih Banyak Pilih Jokowi Dibanding Dahlan Iskan','461591387436097537','tox_rick','2014-05-01 02:42:17','Other','Possibly Positive'
'Lapor Jokowi utk dilakukan Revolusi Mental. RT @hdpati: Mental rusak? RT @Kangsyam78: Mental Ketua MPR Rusak karena Gagal jadi Anggota DPR','461591048750235648','WENRYap','2014-05-01 02:40:56','Negative','Negative'
'#sougofollow Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berha... http://t.co/ATMhsJA3Bu #followmejp','461590871633178624','djamb4n','2014-05-01 02:40:14','Other','Possibly Positive'
'Saya suka video @YouTube dari @beritasatutv http://t.co/UFJuwcPt53 Elemen Buruh Jatim Deklarasi Dukung Jokowi','461590693056499713','Monalissaazzah','2014-05-01 02:39:31','Other','Possibly Positive'
'Sindir Kinerja BUMN  Jokowi Dianggap Tidak Paham http://t.co/0N2pJlmIYP','461590132361928704','RestianaAndini','2014-05-01 02:37:18','Other','Possibly Negative'
'@madreqza heuheuheu aq ora popo jare jokowi :(','461590028192198656','Masyuk_Ron','2014-05-01 02:36:53','Other','Possibly Negative'
'Yg ngaturnya kan mega!@INDONESIA_newss: Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank... http://t.co/gTb02rZUIV?','461589916149768192','siagiansulben','2014-05-01 02:36:26','Other','Possibly Positive'
'RT @HeadlineNewsID: Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP menggandeng man... http:?','461589600247365632','RainiAstuti','2014-05-01 02:35:11','Other','Possibly Positive'
'Pencitraan bkn tuh? Eaaaa RT @detikcom Ganjar Marahi Bawahannya  Jokowi: Memang Seharusnya Begitu http://t.co/twwaeKnhUB','461589463538225152','nenkzfortune','2014-05-01 02:34:38','Other','Possibly Negative'
'@jokowi_do2 kt tahu bnyk pejabat brmntal korup mulai dr kades hingga mntri. Ap yg akn bpk lkukan utk hal ini bl nt jd presiden???prkuat KPK?','461589312287424512','johnchandra63','2014-05-01 02:34:02','Other','Possibly Positive'
'Revolusi Mental ala Jokowi Dibutuhkan untuk Perbaiki Sakitnya Industri Nasional http://t.co/iHP1nZO2Sv lewat @beritasatu #JokowiPresiden','461589113846509568','RumahJokowi','2014-05-01 02:33:15','Other','Possibly Positive'
'RT @LenteraMerahPut: Catat @asatunewscom: Peran Jacob Soetoyo Mengusung Jokowi-JK* http://t.co/6M0ktn79gp','461588423208214528','NKleden','2014-05-01 02:30:30','Other','Possibly Negative'
'RT @LenteraMerahPut: Penting dibaca! @asatunewscom: Hah! Anak Jokowi Bisa Menggandakan Uang dengan Cepat? http://t.co/2KyjpgDr6F','461588411598381056','NKleden','2014-05-01 02:30:27','Positive','Positive'
'RT @nonobudi: Aku sangat berharap semakin banyak pejabat pemerintahan yg bersih  jujur  berani dan cerdik serta merakyat. #Jokowi #Ahok #Ri?','461588331239731200','fatimahrizkyh','2014-05-01 02:30:08','Other','Possibly Positive'
'RT @LenteraMerahPut: Capres ngapusi @merdekadotcom: Politikus PDIP: Tak hadir seminar  Jokowi tinjau Pasar Rumput http://t.co/Racmd8Y6lF #?','461588312449220608','NKleden','2014-05-01 02:30:04','Other','Possibly Positive'
'Sudah Coba 5 Game Asyik Ini? Lakon Utamanya Jokowi Lho ? Laskar Jokowi http://t.co/Xj47VfN92T. @PramaLine. Keyennnn','461587292847484928','ianmenoreh14','2014-05-01 02:26:01','Positive','Positive'
'RT @JokoBandiman: Persiden waduk @Radja_Nusantara: Kopdar relawan Jokowi di waduk Pluit ituu untuk menegaskan Jokowi paling pas jadi penja?','461587276468727808','NKleden','2014-05-01 02:25:57','Other','Possibly Positive'
'Ryamizard: Jangan Karena Masalah Pilpres Lalu Mau Bunuh-Bunuhan  Kita Semua Teman http://t.co/1qQrbnMlB3 #capres #Jokowi','461586942212055040','Paijonews','2014-05-01 02:24:37','Other','Possibly Negative'
'Ryamizard: Jangan Karena Masalah Pilpres Lalu Mau Bunuh-Bunuhan ... http://t.co/3btvtQfe8B #capres #Jokowi #Polhukam #prabowo #ryamizard','461586942849581056','Kabar11','2014-05-01 02:24:37','Other','Possibly Negative'
'Sudah lama tak duduk berdiskusi bersama ayah  membicarakan banyak hal  mulai dari Jokowi hingga bagaimana mencari istri.','461586571032948737','perkedeladel','2014-05-01 02:23:09','Other','Possibly Positive'
'@info: Slank: Mahfud MD Paling Cocok Dampingi Jokowi','461586491836071936','GEMAWAHYUH','2014-05-01 02:22:50','Other','Possibly Positive'
'#news Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/BZI6hgKcS3 #goodbye','461586460324265984','Yoga_law','2014-05-01 02:22:42','Other','Possibly Positive'
'RT @LenteraMerahPut: Mantab @inilahdotcom: Ryamizard Dianggap Tepat untuk Dampingi Jokowi http://t.co/u9RF0C7BP6','461586442607550465','NKleden','2014-05-01 02:22:38','Positive','Positive'
'#news Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP ... http://t.co/BZI6hgKcS3 #goodbye','461586440699125760','Yoga_law','2014-05-01 02:22:37','Other','Possibly Positive'
'#BreakingNews Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/sF1GMGOa2D','461586378011058178','emikohatoyama','2014-05-01 02:22:23','Other','Possibly Positive'
'Yg mendukung atletico mlm ini  walau inya kd ketuju chelsea samaja mendukung jokowi lwn ahok jadi capres dan cawapres. IQ-mu mana cuukkkk ?','461586366086660096','EdyIrwant','2014-05-01 02:22:20','Other','Possibly Negative'
'Pekan Depan PKB akan Umumkan Dukungan ke Jokowi http://t.co/M4XJlEa7AV','461586360244387840','susiesusee','2014-05-01 02:22:18','Other','Possibly Positive'
'@kanushimi Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP meng... http://t.co/wfMaSEVbuH','461586209924317184','hakuuryu','2014-05-01 02:21:42','Other','Possibly Positive'
'#pembangunanfc Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/Jv1gfbVOs1','461586100788531200','pembangunanfc','2014-05-01 02:21:16','Other','Possibly Positive'
'Pengikut Dewan Jendral Berkuda mulai berkoar! RT @burunghantu1913: Menolak Lupa! @jokowi_do2 by @TrioMacan2000 http://t.co/vsi2wHF6KP','461585961411817474','HMI1947','2014-05-01 02:20:43','Other','Possibly Negative'
'Jokowi Atau Dahlan Iskan? Dua-duanya sajalah? http://t.co/0jhowYbBuN','461585689654480896','BaliCintaIndah','2014-05-01 02:19:38','Other','Possibly Negative'
'status baru Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim b... http://t.co/9LIQo9OKD7 @armanpramudian1','461585366068129792','armanpramudian1','2014-05-01 02:18:21','Other','Possibly Positive'
'RT @julius_riyanto: Pemimpin banyak  yg terbaik hanya satu...JOKOWI tentunya!!  @HendraSoesilo: Rakyat Indonesia harus mendapatkan pemimpi?','461585261865234432','tuankualiumar','2014-05-01 02:17:56','Positive','Positive'
'#SinagaNews Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/tJol7tJirT','461585230000705536','Arisfivedragon','2014-05-01 02:17:49','Other','Possibly Positive'
'@null Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PD... http://t.co/tOiBJF7Tcv #HaiStalker','461585209004011520','Daniel_Hezart','2014-05-01 02:17:44','Other','Possibly Positive'
'#AchR1zkyF_News Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim ber... http://t.co/s9oN8FaNb4 #AchR1zkyF','461585192608464897','Officiall_R1zky','2014-05-01 02:17:40','Other','Possibly Positive'
'@aki_tvone Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP meng... http://t.co/TdoaGy1JGZ','461585094742773760','aki_tvone','2014-05-01 02:17:17','Other','Possibly Positive'
'MNento Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP menggand... http://t.co/X2wCeR6e1g','461585085930536960','MMNento','2014-05-01 02:17:14','Other','Possibly Positive'
'@ks_PDIP_Projo: detikcom | 130-an Alumni Trisakti Nyatakan Dukungan kepada Jokowi http://t.co/40hgHC7h6T #JokowiPresiden @sapirabela','461585030460882945','Alzeroo1','2014-05-01 02:17:01','Other','Possibly Positive'
'Slank: Mahfud MD Paling Cocok Dampingi Jokowi','461584901121134592','ayamapdet','2014-05-01 02:16:30','Other','Possibly Positive'
'RT @SofyanGuntur10: prestasi #jokowi @TopNewsID: Ria Rio bisa kurangi banjir sekaligus tempat wisata - ANTARA http://t.co/8BRfG7aJ2S','461584720375975936','Alzeroo1','2014-05-01 02:15:47','Other','Possibly Negative'
'Kawan-kawan pendukung Jokowi for Presiden  ayo absen di sini !! Tetapkan semangat krn waktu kian dekat.','461584518688681984','alpha_n','2014-05-01 02:14:59','Other','Possibly Positive'
'Pimpinan Nasdem Tertawa Ada Aksi Jelek-jelekkan Jokowi http://t.co/Xi5hDgmaWp','461584434504818688','Obick_230295','2014-05-01 02:14:39','Other','Possibly Negative'
'#OpenFollow Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP men... http://t.co/PKduARi0pB','461584406184869888','BCoconuttreezNG','2014-05-01 02:14:32','Other','Possibly Positive'
'BACA INI >> Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/wELDC862TW','461584383858601984','Orangkeceee1','2014-05-01 02:14:27','Other','Possibly Positive'
'INFO >> Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/G0OMLNgjRQ','461584261569470465','new_accountt','2014-05-01 02:13:58','Other','Possibly Positive'
'(Liputan6) Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP meng... http://t.co/XmQPnbW1KB','461584095504384000','partaimarjinal','2014-05-01 02:13:18','Other','Possibly Positive'
'#WOW Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP mengganden... http://t.co/qXsBODYnEo','461584083118616577','Malibark','2014-05-01 02:13:15','Other','Possibly Positive'
'#tweet Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDI... http://t.co/ALYBpY3Iq3 #followme','461584030526226432','Marthacyntia','2014-05-01 02:13:03','Other','Possibly Positive'
'NEWSupdate : Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/KHns8Aamum #followme','461583989052952576','CZthama1933','2014-05-01 02:12:53','Other','Possibly Positive'
'via @liputan6dotcom: Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/oBFjfJp9xm','461583985240313856','Fikri_Ram','2014-05-01 02:12:52','Other','Possibly Positive'
'#TEAMFOLLOWBACK Slank: Mahfud MD Paling Cocok Dampingi Jokowi http://t.co/WRTzaAcovE','461583776976338944','HerfianIT2','2014-05-01 02:12:02','Other','Possibly Positive'
'Opening Slank: Mahfud MD Paling Cocok Dampingi Jokowi: Personel Grup Band Slank  Bimbim berharap  PDIP ... http://t.co/fp4VDqgYZ3 Closed','461583768038281217','bimaax2','2014-05-01 02:12:01','Other','Possibly Positive'
'hasil copas.. ternyata bener juga..  Dukungan massive di Sosial media  buat Jokowi dan dana kuat di Prabowo belum... http://t.co/WzkqevCMWZ','461583465914183680','RudiPrayogo','2014-05-01 02:10:48','Other','Possibly Positive'
'Ngurusi rakyat g sempat twiteran kaya kamu  pejabt kok kerjaan twiteran muluk @fahrihamzah Kalau jokowi ada dimana ya? Deal siapa lagi tadi?','461583301317124096','kasdodokas','2014-05-01 02:10:09','Other','Possibly Positive'
'RT @jokowi07: NasDem: Yang tahu pendamping Jokowi cuma Mega  Jokowi  dan Tuhan http://t.co/N92JossusZ','461583222204145665','eed_utahgeteh','2014-05-01 02:09:50','Other','Possibly Negative'
'Dih  sekong ye???RT @KompasTV: [VIDEO] Ical Lebih Suka Prabowo Ketimbang Jokowi - http://t.co/dqe94Zllbr','461581484768243712','pramana_irfan','2014-05-01 02:02:56','Other','Possibly Positive'
'RT @PartaiGolput53: Boneka sejati @Presiden2014com: @golkar5 @jokowi_do2 Dikit-dikit Tanya Megawati  Ini Ledekan Politisi Golkar http://t.?','461581193645809665','iwkartika','2014-05-01 02:01:47','Negative','Negative'
'Ryamizard cocok jadi cawapres Jokowi http://t.co/7pALWMvrFt #politik','461580870642446336','radarkota','2014-05-01 02:00:29','Other','Possibly Positive'
'RT @agus_erwe: Alhamdulillah saya adlh slh satu nahdiyyin yg plng dukung jokowi >>> PKB: Koalisi dukung Jokowi tinggal peresmian: http://t.?','461580707782197248','patih_patria','2014-05-01 01:59:51','Other','Possibly Positive'
'Ryamizard: Jangan Karena Masalah Pilpres Lalu Mau Bunuh-Bunuhan  Kita Semua... http://t.co/bbs3CmrjIT #capres #Jokowi #Polhukam #prabowo','461580551850561536','24News1','2014-05-01 01:59:13','Other','Possibly Negative'
'#artikel1001 Jokowi dan SDA: SDA itu singkatan apa sih ? ada yang bilang SDA itu adalah kependek... http://t.co/uJSAfW5vm6 at kompasiana','461580427711348736','berita1001','2014-05-01 01:58:44','Other','Possibly Positive'
'RT @SeputarKendeng: Tipu @LenteraMerahPut: Kalo bis karatan impor boleh ya? @kompascom: Jokowi: Jangan Tergantung dengan Impor Sapi http:?','461580409629728768','iwkartika','2014-05-01 01:58:40','Other','Possibly Negative'
'RT @ErickAntariksa: Alhamdulillaah kian lebar&lancar jalan @iskan_dahlan menuju RI1 @kabarpolitik: RR cocok jadi cawapres @jokowi_do2 http?','461580329212334081','zainaldahlanis','2014-05-01 01:58:20','Positive','Positive'
'RT @info_Jakarta: Jokowi Dukung Ganjar Marahi PNS Ambil Pungli http://t.co/5fswZI5s9p','461580164430696449','JuliaKhatelyn','2014-05-01 01:57:41','Other','Possibly Negative'
'RT @shintya_nadya: Payah banget @SekarMirah2: Nonton jokowi saat diwawancara Bloomberg  hmm.. Mengenaskan..','461580063272468481','iwkartika','2014-05-01 01:57:17','Negative','Negative'
'Ehem! RT @AMajestic_: Kalteng Merah RT @iyden: INDONESIA BARU  Jokowi 4 Presiden #SikapPolitik','461580057228505088','yunuzae','2014-05-01 01:57:16','Other','Possibly Positive'
'RT @riniwidiastuti0: Duh @ErnaSetyowati7: Karakter jokowi yg ngapusi itu ya? @the_marketeers: Karakter Tak Bisa Diubah dengan Kampanye ht?','461579850281533441','iwkartika','2014-05-01 01:56:26','Negative','Negative'
'RT @KompasTV: [VIDEO] Ical Lebih Suka Prabowo Ketimbang Jokowi - http://t.co/Jz95W1sRy7','461579340174467072','mcr_zaky','2014-05-01 01:54:25','Other','Possibly Positive'
'RT @SriSusilowati98: Ra jelas. Ndak mikir #coprascapres @okezonenews: Jokowi Jangan Jadi Presiden Partai! http://t.co/tpk95DFDcF','461579199019356161','iwkartika','2014-05-01 01:53:51','Other','Possibly Negative'
'Alhamdulillah saya adlh slh satu nahdiyyin yg plng dukung jokowi >>> PKB: Koalisi dukung Jokowi tinggal peresmian: http://t.co/fx3nXe6m9W','461579045851758592','agus_erwe','2014-05-01 01:53:14','Other','Possibly Positive'
'RT @LenteraMerahPut: Ngurus macet g bisa  kebelet nyapres #Rapopo @republikaonline: Jokowi: Pilpres di Jakarta Harus Berlangsung Kondusif h?','461578997181075456','iwkartika','2014-05-01 01:53:03','Other','Possibly Negative'
'@budimandjatmiko bung djatmiko selamat ya..jokowi yes..','461578309176807426','widya65','2014-05-01 01:50:19','Other','Possibly Positive'
'RT @dusrimulya: Akting dkit boleh lah..bantu2 jokowi RT @gatse8: Apa ciri pemimpin pro rakyat itu rajin sidak pegawai kelas teri dan marah-?','461577983128387584','propatri4','2014-05-01 01:49:01','Negative','Negative'
'prestasi #jokowi @TopNewsID: Ria Rio bisa kurangi banjir sekaligus tempat wisata - ANTARA http://t.co/8BRfG7aJ2S','461577898525073408','SofyanGuntur10','2014-05-01 01:48:41','Other','Possibly Negative'
'Bayangkan Jokowi Blusukan untuk masalah Daerah jika dia jadi Presiden. Itu sama saja menghapus Otonomi Daerah  dan menciptakan Sentralisasi.','461577646871048193','tryandry31','2014-05-01 01:47:41','Other','Possibly Negative'
'#TiketWL Jokowi Puji Ganjar Pranowo Marahi Pejabat Terima Sogokan: Jokowi mendukung langkah keras y... http://t.co/0zpqf46iJg #SuaraNews','461577612003786752','TiketWL','2014-05-01 01:47:33','Other','Possibly Negative'
'#TiketWL PKB Serahkan ke PDI Perjuangan untuk Putuskan Pendamping Jokowi: PKB berkomunikasi dengan ... http://t.co/OtcwSuF8Im #SuaraNews','461577611001348096','TiketWL','2014-05-01 01:47:32','Other','Possibly Negative'
'berita update PKB Serahkan ke PDI Perjuangan untuk Putuskan Pendamping Jokowi: PKB berkomunikasi dengan sejuml... http://t.co/LvtU4MhKLM','461577601568354304','henky_peloo','2014-05-01 01:47:30','Other','Possibly Negative'
'berita update Jokowi Puji Ganjar Pranowo Marahi Pejabat Terima Sogokan: Jokowi mendukung langkah keras yang di... http://t.co/whsEu9Ripq','461577602184904706','henky_peloo','2014-05-01 01:47:30','Other','Possibly Negative'
'@gadeinternisti buktinya Jokowi butuh ajudan utk mengambil keputusan. Atau coba cari video di Youtube Jokowi Gagap','461576734182096896','tryandry31','2014-05-01 01:44:03','Other','Possibly Positive'
'Hayooo Majuuuuu teyus RT @PDI_Perjuangan: Sekjen PDI Perjuangan @tjahjo_kumolo  Cawapres untuk Jokowi Diumumkan 9 Mei http://t.co/SNerpoLnEv','461576337632006145','KalongMbengi','2014-05-01 01:42:29','Other','Possibly Positive'
'Om @TrioMacan2000  isu jokowi akan menghapus sertifikasi guru bener gak. Kalo bener ada gak link videonya?  Biar di sebar ke guru2','461576320653078528','bandott1','2014-05-01 01:42:25','Other','Possibly Negative'
'Jokowi kapan ngumumin wapres sih? Euro naik lagi nih :|','461576199756451840','its_me_Osza','2014-05-01 01:41:56','Other','Possibly Positive'
'RT @PartaiGolput53: Palsu @ari_pepes: Dan topeng monyet@pribumi666: 100 Hari Kerja Jokowi  Jakarta Bebas Jomblo! @Presiden2014com http://?','461576093573476352','iwkartika','2014-05-01 01:41:31','Other','Possibly Negative'
'RT @PartaiGolput53: Tipu2 @suarakankami: RT @bamset77: Ada yg tau? apa bener ini bapak sdr Jokowi? .@TrioMacan2000 :  @Presiden2014com htt?','461576009725145088','iwkartika','2014-05-01 01:41:11','Other','Possibly Positive'
'RT @PartaiGolput53: Emang ada nyali? @Presiden2014com: @jokowi_do2 Basuki: Jokowi Sempat Ingin Mundur http://t.co/H3qf2eAyjd #Presiden2014','461575836043198464','iwkartika','2014-05-01 01:40:29','Other','Possibly Negative'
'JOKOWI-PRABOWO ato PRABOWO-JOKOWI!!......yang lain duduk aja manis dirumah baca koran sambil nyemil pisgor!!......','461575755512565760','BMvDiest','2014-05-01 01:40:10','Other','Possibly Positive'
'RT @vedwanto: Baru jadi rakyat sudah susah tidur..palagi jadi capres ya.. :) colek om @jokowi_do2','461575423885717504','positifever','2014-05-01 01:38:51','Other','Possibly Negative'
'PKB Serahkan ke PDI Perjuangan untuk Putuskan Pendamping Jokowi http://t.co/51YYpCa1cy','461575377383464960','Obick_230295','2014-05-01 01:38:40','Other','Possibly Negative'
'Jokowi Sri Sultan HB X Suswono:Stop Ilegalkan Perdagangan Daging Anjing untuk Konsumsi Indonesia http://t.co/Y98zi4IsyH via @ChangeOrg_ID','461575304603918336','PatyP76','2014-05-01 01:38:22','Other','Possibly Negative'
'#UpdateBerita_ID Setuju Jokowi  Ketua MPR sebut RI perlu revolusi mental: Kita banyak guru di Malaysia  dosen... http://t.co/g0wCqPrbkx','461574785680433152','updateberita_ID','2014-05-01 01:36:19','Other','Possibly Positive'
'Baru jadi rakyat sudah susah tidur..palagi jadi capres ya.. :) colek om @jokowi_do2','461574182040399872','vedwanto','2014-05-01 01:33:55','Other','Possibly Negative'
'Semangat banget tuh buzzer Jokowi. Jempolnya ada 10 kayaknya. Saya doakan sehat om. Amiiin. XD','461573988691369984','b4nganto','2014-05-01 01:33:09','Other','Possibly Positive'
'Indonesia punya 2 capres yg bagus#jokowi#prabowo','461573878808977408','mauren9742','2014-05-01 01:32:42','Other','Possibly Positive'
'#Pak Jokowi Naik Gerobak Pantau Banjir Jakarta Kamis 17 Januari 2013 http://t.co/GC5mkC5gsb','461573818683633664','chit_me','2014-05-01 01:32:28','Other','Possibly Positive'
'@Purwantama @TrioMacan2000 @Ryamizard_R @jokowi_do2 NASIONALIS VS BONEKA  = AIR DAN API?????  SBY JK VERSI KE 2 NANTI','461573783459872768','Ali_Shmelzer','2014-05-01 01:32:20','Positive','Positive'
'Nyapres wasekjen mui sebut jokowi pemimpin pendusta   http://t.co/JlsuoQLiLX http://t.co/sbjTT5crPO','461573762609979392','SemuaPilihPKS','2014-05-01 01:32:15','Other','Possibly Negative'
'keren  kren bingitz. dibalik keberhsilan @jokowi_do2 ada @seknasperempuan dibelakangnya #pepatah','461573720734457857','DonzAfika','2014-05-01 01:32:05','Positive','Positive'
'RT @TrioMacan2000: Jumhur si pemeras TKI itu ya? Haha ?@foi_pur: Jumhur Tegaskan Jokowi Bukan Antek Asing http://t.co/ORrg23dHZP @tribunnew?','461573546087440384','KedahTawakal','2014-05-01 01:31:23','Other','Possibly Negative'
'RT @savicali: Jokowi mgk bukan org terbaik yg layak memimpin negeri ini u melangkah maju. Tapi jk bandingannya Prabowo  Ical ato Hatta  jel?','461573449572286464','NakLuhBali','2014-05-01 01:31:00','Positive','Positive'
'RT @savicali: Ada yg dihinggapi perasaan Jokowi kurang tegas dibanding Prabowo. Lha Jokowi mencopot bbrp pejabat DKI kok. Kalo Prabowo kan ?','461573370094444545','NakLuhBali','2014-05-01 01:30:41','Other','Possibly Negative'
'Ade ray@soal_spongebob: #HeyySpongebob jokowi / mega wati?','461572469267001344','AndreCrew9','2014-05-01 01:27:06','Other','Possibly Negative'
'Saya suka video @YouTube dari @muchanah http://t.co/lepnBLzt5F JOKOWI FULL 01 MEI 2014 [HD VIDEO]','461572289658888192','muchanah','2014-05-01 01:26:24','Other','Possibly Positive'
'RT @Kangsyam78: Imin berharap tdk ditangkap KPK @SaveAnasU: Mengharapkan jd menteri.?@JokowiCentre: #Jokowi Sekjen PKB: Kami Koalisi denga?','461571787361251329','SaveAnasU','2014-05-01 01:24:24','Other','Possibly Negative'
'RT @SofyanGuntur10: @ks_PDIP_Projo: detikcom | 130-an Alumni Trisakti Nyatakan Dukungan kepada Jokowi http://t.co/xXU5E5lE8y #JokowiPreside?','461571747725074433','CyberSg','2014-05-01 01:24:14','Other','Possibly Positive'
